timestamp,ip,url,method,status,response_time,user_agent
2024-01-01 03:11:51,135.29.47.174,/profile,OPTIONS,201,395,Go-http-client/1.1
2024-01-01 21:00:19,33.26.33.33,/settings,GET,401,1762,python-requests/2.31
2024-01-01 07:29:04,23.200.150.148,/weird☃path,OPTIONS,301,1646,Mozilla/5.0
2024/01/01 01:46:38,95.216.59.168,/login,PATCH,FAILED,537,python-requests/2.31
2024-01-01 08:19:35,228.114.116.227,/admin,GET,200,1397,python-requests/2.31
2024-01-01 01:30:24,183.173.121.131,/settings,GET,400,487,python-requests/2.31
2024/01/01 01:42:24,187.29.131.251,/login,PATCH,403,1272,
2024/01/01 23:11:54,6.86.219.241,/weird☃path,POST,302,1976,
2024/01/01 04:17:03,204.94.127.75,/search?q=Test,GET,500,447,curl/7.68.0
2024/01/01 17:14:12,31.116.199.20,/Login,PATCH,301,847,python-requests/2.31
2024-01-01 06:59:22,245.203.14.23,/config,PUT,FAILED,940,
2024-01-01 03:22:04,201.104.242.218,/weird☃path,PATCH,200,999,
2024/01/01 06:48:15,97.132.160.167,/profile,PATCH,500,1475,python-requests/2.31
2024-01-01 12:12:22,129.189.174.151,/admin,PUT,502,444,
2024/01/01 21:29:36,150.253.43.26,/search?q=test,OPTIONS,FAILED,237,python-requests/2.31
2024/01/01 14:37:40,55.33.110.3,/home,OPTIONS,302,1069,curl/7.68.0
2024/01/01 09:58:57,177.192.247.4,/login,GET,500,881,curl/7.68.0
2024/01/01 05:37:05,105.131.47.29,/api/data ,PUT,500,675,
2024/01/01 10:01:02,107.126.4.241,/LOGIN,OPTIONS,404,1825,
2024/01/01 05:08:11,56.129.40.227,/admin,GET,FAILED,42,python-requests/2.31
2024-01-01 15:31:14,114.88.36.25,/login,PUT,201,1686,Go-http-client/1.1
2024/01/01 03:59:23,133.237.104.237,/Login,PUT,301,1137,curl/7.68.0
2024-01-01 17:56:25,116.101.80.246,/admin,POST,404,1272,Mozilla/4.0
2024/01/01 22:32:53,84.130.104.151,/settings,POST,500,248,Mozilla/4.0
2024/01/01 18:25:39,142.8.231.80,/LOGIN,POST,500,1513,curl/7.68.0
2024/01/01 05:17:03,16.194.166.120,/logout,OPTIONS,201,1429,python-requests/2.31
2024/01/01 05:36:44,215.42.60.24,/settings,GET,404,1936,
2024/01/01 06:26:20,161.9.190.132,/config,PATCH,502,1259,curl/7.68.0
2024-01-01 12:33:08,219.128.24.209,/logout,PUT,301,158,
2024-01-01 19:46:36,222.52.55.124,/profile,OPTIONS,404,1831,curl/7.68.0
2024/01/01 03:20:16,165.107.183.98,/LOGIN,POST,301,565,
2024-01-01 15:18:57,223.159.224.160,/profile,PUT,301,414,Go-http-client/1.1
2024-01-01 07:43:28,233.247.103.103,/admin,PUT,301,129,
2024-01-01 08:41:04,62.87.108.28,/weird☃path,PUT,302,1574,python-requests/2.31
2024/01/01 15:24:55,250.85.22.78,/settings,PATCH,301,1907,Mozilla/5.0
2024-01-01 13:07:27,222.121.153.181,/search?q=Test,PUT,301,1094,Mozilla/5.0
2024/01/01 12:20:32,65.148.12.19,/api/data ,PUT,FAILED,334,
2024-01-01 09:00:48,201.136.57.54,/profile,GET,400,283,Go-http-client/1.1
2024/01/01 13:08:42,86.63.232.184,/login,OPTIONS,200,76,Mozilla/4.0
2024/01/01 04:55:43,2.25.211.228,/LOGIN,POST,401,1862,
2024/01/01 20:29:33,33.223.37.129,/home,DELETE,404,1591,Mozilla/4.0
2024/01/01 12:30:56,141.86.16.39,/search?q=Test,PATCH,FAILED,620,curl/7.68.0
2024-01-01 01:17:27,236.123.239.99,/profile,PATCH,500,85,Mozilla/4.0
2024/01/01 14:13:29,70.187.57.133,/admin,OPTIONS,301,1397,Mozilla/4.0
2024/01/01 07:51:12,123.202.217.93,/home,PATCH,302,56,python-requests/2.31
2024-01-01 08:48:44,153.228.227.7,/profile,GET,403,487,python-requests/2.31
2024-01-01 01:00:54,19.239.142.244,/api/data,GET,502,1324,Mozilla/5.0
2024-01-01 15:42:59,110.39.18.30,/search?q=Test,DELETE,404,1511,
2024-01-01 13:42:36,126.3.131.127,/config,PUT,302,1401,
2024-01-01 06:32:38,46.44.44.127,/settings,OPTIONS,400,1593,
2024/01/01 06:16:51,99.61.63.65,/search?q=test,POST,500,980,curl/7.68.0
2024-01-01 08:54:21,102.155.134.222,/weird☃path,PATCH,500,1907,curl/7.68.0
2024-01-01 22:36:38,111.254.58.81,/login,DELETE,200,1059,Go-http-client/1.1
2024/01/01 02:42:49,38.48.207.11,/login,POST,201,392,Mozilla/5.0
2024-01-01 01:03:07,105.228.149.173,/login,PUT,302,1127,
2024-01-01 14:17:24,124.49.153.90,/search?q=test,PATCH,502,1424,Go-http-client/1.1
2024-01-01 03:55:16,113.183.254.150,/logout,GET,200,1241,
2024-01-01 13:30:50,154.211.142.194,/settings,POST,403,974,Go-http-client/1.1
2024-01-01 09:54:25,98.119.221.58,/profile,DELETE,FAILED,1658,
2024/01/01 16:44:15,247.60.60.149,/admin,PATCH,FAILED,1847,curl/7.68.0
2024/01/01 08:45:36,85.140.120.227,/LOGIN,POST,502,1892,Go-http-client/1.1
2024/01/01 16:30:09,66.227.136.96,/weird☃path,OPTIONS,301,906,curl/7.68.0
2024-01-01 14:51:25,23.205.172.182,/weird☃path,PATCH,400,900,Go-http-client/1.1
2024/01/01 07:42:40,56.120.254.143,/api/data,PUT,302,1015,Go-http-client/1.1
2024/01/01 17:27:19,18.57.222.103,/LOGIN,PUT,404,1024,Mozilla/4.0
2024/01/01 11:46:16,75.16.127.101,/home,DELETE,401,887,Go-http-client/1.1
2024/01/01 22:53:46,141.173.74.20,/logout,PUT,500,1235,python-requests/2.31
2024/01/01 02:05:12,168.203.4.130,/config,DELETE,301,1603,Go-http-client/1.1
2024/01/01 16:08:08,72.44.72.225,/profile,POST,401,866,Mozilla/5.0
2024/01/01 16:08:08,72.44.72.225,/profile,POST,401,866,Mozilla/5.0
2024-01-01 23:27:49,131.158.252.73,/logout,OPTIONS,500,1772,python-requests/2.31
2024-01-01 03:00:48,199.99.201.33,/home,PATCH,401,1560,
2024/01/01 23:19:07,49.52.164.184,/LOGIN,PATCH,302,1494,Go-http-client/1.1
2024/01/01 06:55:43,167.109.67.123,/search?q=Test,DELETE,500,1520,Go-http-client/1.1
2024-01-01 16:47:10,81.222.108.157,/search?q=test,DELETE,500,1284,curl/7.68.0
2024/01/01 17:55:53,15.206.192.194,/search?q=Test,DELETE,400,1823,python-requests/2.31
2024/01/01 07:23:11,221.172.222.149,/config,PATCH,400,1236,python-requests/2.31
2024/01/01 07:41:57,252.50.21.193,/LOGIN,POST,201,1791,Mozilla/5.0
2024-01-01 03:07:24,153.245.68.185,/api/data ,DELETE,400,,Go-http-client/1.1
2024/01/01 06:33:00,235.156.219.195,/home,POST,400,271,Mozilla/5.0
2024-01-01 18:13:37,235.146.197.175,/search?q=test,OPTIONS,201,596,
2024-01-01 22:13:22,44.36.37.238,/login,PATCH,404,240,python-requests/2.31
2024/01/01 17:22:59,8.202.94.209,/admin,PATCH,403,1078,Mozilla/4.0
2024/01/01 17:22:59,8.202.94.209,/admin,PATCH,403,1078,Mozilla/4.0
2024-01-01 04:30:35,164.92.150.77,/Login,PUT,301,329,
2024/01/01 04:38:30,179.173.42.67,/search?q=Test,PATCH,404,1737,python-requests/2.31
2024/01/01 21:06:49,210.39.255.14,/home,GET,500,1422,Go-http-client/1.1
2024/01/01 16:30:09,169.42.229.110,/api/data ,PUT,404,1047,python-requests/2.31
2024-01-01 08:34:14,56.113.84.231,/home,GET,302,1932,
2024/01/01 22:18:25,37.11.103.196,/login,GET,500,588,Mozilla/4.0
2024-01-01 03:47:32,231.103.78.98,/admin,PATCH,404,531,Mozilla/5.0
2024-01-01 13:54:44,63.202.227.244,/Login,PUT,200,1460,Go-http-client/1.1
2024-01-01 23:00:27,168.98.213.133,/api/data,GET,302,451,Mozilla/5.0
2024/01/01 04:27:47,210.32.190.225,/LOGIN,GET,301,75,curl/7.68.0
2024/01/01 20:46:19,53.12.134.78,/profile,OPTIONS,301,1397,curl/7.68.0
2024-01-01 09:16:01,170.219.224.66,/search?q=test,POST,201,511,Go-http-client/1.1
2024/01/01 02:43:47,202.53.132.5,/settings,PUT,403,1916,
2024/01/01 03:18:51,225.178.197.173,/logout,PUT,201,512,
2024/01/01 16:05:42,130.154.239.118,/home,POST,401,94,python-requests/2.31
2024/01/01 22:47:10,168.222.100.155,/admin,OPTIONS,403,1799,
2024-01-01 21:29:21,69.57.130.73,/admin,PUT,201,1968,Mozilla/5.0
2024/01/01 03:24:53,127.251.176.103,/api/data,OPTIONS,400,638,Mozilla/4.0
2024-01-01 00:23:39,167.138.131.45,/admin,PATCH,400,1991,
2024-01-01 14:48:36,235.213.43.158,/settings,OPTIONS,200,348,
2024/01/01 05:30:06,209.127.17.67,/login,PUT,403,1639,curl/7.68.0
2024-01-01 18:21:36,240.222.16.246,/api/data,DELETE,502,649,Go-http-client/1.1
2024/01/01 20:34:19,47.245.218.69,/config,OPTIONS,201,266,
2024/01/01 18:51:27,144.208.16.93,/api/data,OPTIONS,500,930,curl/7.68.0
2024/01/01 03:36:06,158.54.126.220,/profile,PATCH,302,1735,
2024-01-01 13:32:40,75.113.195.2,/api/data ,POST,201,89,python-requests/2.31
2024/01/01 16:51:50,100.197.119.15,/search?q=test,GET,201,42,Go-http-client/1.1
2024/01/01 02:40:41,186.237.133.84,/admin,PUT,401,192,
2024-01-01 12:48:22,244.230.48.244,/LOGIN,PUT,502,1333,curl/7.68.0
2024-01-01 09:41:52,174.51.244.64,/settings,POST,401,637,Mozilla/4.0
2024-01-01 04:12:58,88.250.47.193,/api/data ,PATCH,404,582,
2024-01-01 09:16:07,80.36.224.239,/LOGIN,OPTIONS,404,1110,
2024/01/01 11:32:47,165.124.85.182,/weird☃path,GET,404,1582,Go-http-client/1.1
2024/01/01 08:53:13,140.223.74.55,/weird☃path,OPTIONS,201,1134,curl/7.68.0
2024-01-01 23:18:12,167.28.140.31,/profile,DELETE,FAILED,849,
2024/01/01 00:51:26,224.36.99.77,/logout,PATCH,403,1650,python-requests/2.31
2024-01-01 21:29:12,58.158.16.44,/search?q=Test,OPTIONS,201,1345,Go-http-client/1.1
2024/01/01 23:51:51,244.168.120.177,/search?q=test,OPTIONS,404,191,Mozilla/4.0
2024/01/01 17:40:25,86.109.100.50,/admin,POST,403,706,Go-http-client/1.1
2024-01-01 01:01:35,74.246.201.178,/login,PUT,403,1516,
2024-01-01 22:48:36,99.9.96.86,/search?q=test,PUT,302,1642,Go-http-client/1.1
2024-01-01 00:50:30,66.237.122.40,/LOGIN,GET,404,1106,
2024/01/01 07:55:05,231.197.53.54,/login,PUT,502,1333,Mozilla/5.0
2024-01-01 02:00:07,106.45.157.239,/weird☃path,POST,201,1162,
2024-01-01 21:47:58,86.79.222.70,/logout,PUT,FAILED,1006,
2024/01/01 23:47:54,222.137.123.205,/api/data ,PATCH,FAILED,687,Mozilla/5.0
2024-01-01 05:01:28,10.145.26.87,/search?q=test,DELETE,301,1452,Go-http-client/1.1
2024/01/01 06:48:22,3.148.145.97,/api/data ,GET,400,1446,Go-http-client/1.1
2024/01/01 14:50:46,194.196.1.135,/settings,DELETE,401,1073,python-requests/2.31
2024/01/01 12:25:44,126.190.166.168,/api/data ,OPTIONS,302,511,
2024/01/01 23:09:56,37.18.158.1,/LOGIN,OPTIONS,200,1791,curl/7.68.0
2024-01-01 08:36:18,126.247.25.206,/admin,DELETE,200,218,Mozilla/4.0
2024-01-01 14:38:21,18.63.121.106,/search?q=test,PATCH,200,1270,
2024/01/01 17:44:12,254.124.236.89,/logout,DELETE,400,919,
2024/01/01 22:54:16,222.87.32.152,/login,DELETE,403,1860,Mozilla/5.0
2024-01-01 02:49:24,7.142.222.255,/login,POST,201,1002,Go-http-client/1.1
2024-01-01 03:19:21,157.195.1.218,/LOGIN,PATCH,502,1214,curl/7.68.0
2024/01/01 10:21:19,5.27.111.109,/settings,OPTIONS,500,1338,python-requests/2.31
2024/01/01 12:41:46,165.58.17.75,/weird☃path,PUT,401,878,Mozilla/5.0
2024/01/01 21:04:01,40.153.119.37,/api/data,OPTIONS,FAILED,1462,curl/7.68.0
2024/01/01 18:08:26,212.218.84.109,/settings,PATCH,200,679,Mozilla/5.0
2024/01/01 08:11:45,58.30.135.6,/home,POST,301,1637,Mozilla/5.0
2024/01/01 07:37:48,52.72.204.155,/admin,OPTIONS,502,694,
2024/01/01 08:14:22,132.242.122.164,/search?q=test,PUT,404,926,Mozilla/4.0
2024/01/01 07:42:23,252.114.25.19,/api/data,OPTIONS,400,1189,
2024/01/01 01:42:56,153.130.9.175,/logout,PATCH,201,900,
2024-01-01 15:40:06,227.27.197.89,/config,PATCH,502,1450,Go-http-client/1.1
2024-01-01 09:32:28,95.244.6.158,/profile,GET,502,517,Mozilla/5.0
2024-01-01 23:48:16,143.71.41.95,/profile,PATCH,302,372,
2024/01/01 11:59:05,214.163.230.67,/config,PUT,500,1047,curl/7.68.0
2024/01/01 21:51:17,167.230.249.212,/logout,PUT,302,1101,Go-http-client/1.1
2024-01-01 14:56:48,205.159.158.19,/admin,PUT,401,1363,
2024-01-01 22:57:30,214.67.171.176,/profile,PATCH,400,1973,python-requests/2.31
2024/01/01 06:59:21,47.122.149.148,/logout,PUT,200,828,Go-http-client/1.1
2024/01/01 00:05:31,50.41.101.105,/search?q=Test,GET,401,1069,
2024-01-01 16:09:47,234.33.24.41,/weird☃path,GET,500,294,
2024-01-01 00:30:56,59.135.151.209,/profile,PATCH,FAILED,433,curl/7.68.0
2024-01-01 15:47:48,138.164.195.126,/logout,OPTIONS,201,542,Go-http-client/1.1
2024-01-01 09:56:25,143.171.219.17,/settings,POST,301,181,Mozilla/4.0
2024/01/01 13:46:32,225.29.203.183,/search?q=Test,PUT,301,1058,python-requests/2.31
2024-01-01 22:13:16,156.62.164.247,/api/data ,DELETE,404,1990,Go-http-client/1.1
2024-01-01 18:26:44,62.99.214.62,/profile,POST,500,83,
2024/01/01 23:28:45,175.215.14.221,/weird☃path,POST,302,1885,
2024/01/01 23:33:45,20.71.63.98,/LOGIN,OPTIONS,201,939,curl/7.68.0
2024-01-01 17:00:36,221.243.185.164,/config,DELETE,FAILED,1923,
2024-01-01 01:16:14,14.111.48.188,/settings,DELETE,404,109,
2024/01/01 14:11:46,194.47.6.177,/login,OPTIONS,200,1875,
2024/01/01 01:07:48,92.126.119.107,/logout,PUT,400,341,Mozilla/4.0
2024/01/01 12:56:40,9.103.132.39,/api/data,OPTIONS,302,197,Go-http-client/1.1
2024/01/01 07:07:03,150.207.53.31,/Login,POST,201,783,Go-http-client/1.1
2024-01-01 06:09:15,232.191.253.230,/search?q=test,PATCH,404,1585,
2024/01/01 02:32:06,67.167.122.82,/login,DELETE,FAILED,926,
2024/01/01 06:24:50,8.102.184.41,/api/data,PATCH,FAILED,812,
2024-01-01 07:12:48,58.204.100.145,/settings,GET,301,847,Go-http-client/1.1
2024-01-01 14:53:19,224.35.23.43,/login,POST,403,784,
2024-01-01 11:07:34,125.169.48.172,/config,OPTIONS,201,1817,Mozilla/4.0
2024/01/01 17:51:42,186.151.107.40,/search?q=Test,GET,401,1962,curl/7.68.0
2024-01-01 01:28:17,77.214.22.152,/home,PATCH,400,976,
2024/01/01 18:24:15,250.113.231.72,/settings,POST,200,330,curl/7.68.0
2024/01/01 16:47:49,182.255.21.155,/profile,POST,403,774,Go-http-client/1.1
2024-01-01 05:44:08,8.190.162.11,/login,DELETE,200,1056,Mozilla/5.0
2024-01-01 12:08:25,253.28.250.178,/search?q=Test,PUT,403,1818,Mozilla/5.0
2024-01-01 20:53:52,112.221.64.107,/settings,PATCH,FAILED,1620,Mozilla/4.0
2024/01/01 23:59:17,111.159.244.25,/Login,OPTIONS,401,1581,Mozilla/5.0
2024/01/01 02:01:21,55.219.63.253,/logout,DELETE,401,1135,Go-http-client/1.1
2024/01/01 19:38:04,251.137.150.120,/settings,PUT,301,1243,
2024/01/01 23:27:21,158.72.215.199,/home,PUT,404,1894,Mozilla/4.0
2024/01/01 00:55:20,239.189.214.58,/Login,OPTIONS,401,1154,Go-http-client/1.1
2024-01-01 20:42:22,246.49.105.134,/api/data ,GET,200,531,python-requests/2.31
2024-01-01 16:13:50,102.32.215.162,/settings,DELETE,502,1720,Go-http-client/1.1
2024/01/01 20:31:14,56.20.21.226,/search?q=Test,OPTIONS,502,347,
2024/01/01 15:39:02,160.14.156.19,/weird☃path,PATCH,302,641,Go-http-client/1.1
2024-01-01 06:54:39,143.106.216.107,/weird☃path,PATCH,201,585,python-requests/2.31
2024-01-01 02:22:57,202.84.141.170,/search?q=test,OPTIONS,FAILED,779,Go-http-client/1.1
2024-01-01 06:56:25,121.169.177.185,/weird☃path,PATCH,302,467,
2024-01-01 17:12:37,77.32.255.202,/logout,DELETE,400,162,curl/7.68.0
2024-01-01 02:29:21,110.28.224.213,/search?q=Test,DELETE,201,701,Mozilla/4.0
2024-01-01 04:16:33,144.61.138.11,/Login,OPTIONS,301,1805,curl/7.68.0
2024/01/01 07:54:46,187.185.140.77,/admin,OPTIONS,404,515,
2024-01-01 02:38:12,95.226.24.157,/settings,DELETE,400,311,curl/7.68.0
2024/01/01 15:56:05,52.192.253.91,/search?q=Test,PUT,301,1314,Go-http-client/1.1
2024/01/01 17:15:27,138.192.151.30,/logout,GET,FAILED,1234,Go-http-client/1.1
2024-01-01 10:56:40,32.179.215.49,/profile,OPTIONS,502,307,curl/7.68.0
2024-01-01 05:59:35,168.39.252.93,/api/data,PATCH,404,1708,
2024-01-01 01:51:19,224.62.116.206,/weird☃path,PUT,500,1693,
2024/01/01 17:01:11,135.144.177.236,/api/data ,OPTIONS,500,173,curl/7.68.0
2024-01-01 05:31:09,101.36.137.187,/search?q=test,POST,301,1792,Mozilla/4.0
2024/01/01 02:55:19,113.116.28.251,/LOGIN,DELETE,FAILED,1231,curl/7.68.0
2024-01-01 07:03:22,29.5.49.7,/logout,PATCH,301,1251,Go-http-client/1.1
2024-01-01 19:19:56,16.139.245.87,/admin,PUT,200,656,Mozilla/4.0
2024/01/01 02:20:36,7.81.180.28,/api/data,GET,301,569,curl/7.68.0
2024-01-01 07:51:14,177.122.110.125,/search?q=Test,POST,401,1829,Mozilla/4.0
2024/01/01 18:28:28,189.99.111.192,/admin,GET,400,821,Go-http-client/1.1
2024-01-01 12:47:07,39.54.237.236,/weird☃path,OPTIONS,201,749,python-requests/2.31
2024/01/01 22:46:08,107.169.26.248,/admin,GET,FAILED,571,Mozilla/5.0
2024-01-01 11:35:14,195.31.117.180,/home,GET,401,1365,Mozilla/4.0
2024/01/01 21:54:29,6.97.253.13,/admin,OPTIONS,302,98,python-requests/2.31
2024-01-01 16:40:18,49.169.139.42,/LOGIN,PATCH,500,844,
2024-01-01 15:59:37,255.252.144.103,/search?q=Test,OPTIONS,500,288,Mozilla/4.0
2024/01/01 06:35:52,167.224.172.205,/api/data ,POST,401,53,curl/7.68.0
2024/01/01 14:48:15,167.228.209.147,/profile,PATCH,FAILED,1030,Mozilla/5.0
2024-01-01 02:07:07,177.195.17.60,/api/data ,OPTIONS,403,243,
2024/01/01 19:33:18,203.1.13.196,/logout,PATCH,401,419,Mozilla/4.0
2024/01/01 19:28:04,217.103.80.59,/LOGIN,GET,502,790,Mozilla/4.0
2024/01/01 20:01:15,154.101.230.100,/Login,PUT,302,795,curl/7.68.0
2024-01-01 06:31:31,149.234.31.103,/LOGIN,PUT,400,862,Mozilla/4.0
2024/01/01 12:17:04,235.137.115.231,/settings,PATCH,301,1277,python-requests/2.31
2024-01-01 20:58:58,98.66.34.99,/home,DELETE,400,965,python-requests/2.31
2024-01-01 23:04:17,216.88.59.130,/config,POST,500,127,
2024-01-01 11:47:18,33.149.240.217,/profile,GET,404,778,Mozilla/4.0
2024-01-01 06:39:29,15.107.40.53,/weird☃path,DELETE,201,1274,Mozilla/5.0
2024-01-01 14:29:21,247.81.112.157,/weird☃path,PATCH,FAILED,559,
2024/01/01 01:09:49,176.67.57.89,/home,DELETE,301,1243,
2024/01/01 20:59:04,67.221.161.236,/login,PUT,FAILED,194,python-requests/2.31
2024-01-01 01:02:45,18.115.240.79,/profile,POST,201,1865,Go-http-client/1.1
2024/01/01 12:16:40,71.210.177.253,/logout,PATCH,502,1322,curl/7.68.0
2024-01-01 04:47:30,123.46.68.220,/config,PATCH,401,1305,curl/7.68.0
2024-01-01 05:23:59,189.120.179.3,/config,DELETE,403,1195,
2024-01-01 06:16:43,11.2.92.159,/admin,GET,200,224,Mozilla/5.0
2024/01/01 01:03:55,114.38.238.70,/settings,PATCH,200,1666,python-requests/2.31
2024/01/01 02:09:12,173.25.150.155,/Login,PUT,200,780,Go-http-client/1.1
2024/01/01 01:56:09,177.186.180.160,/api/data ,PUT,404,1385,Mozilla/5.0
2024/01/01 20:58:30,165.170.219.17,/admin,PATCH,502,175,
2024/01/01 09:14:09,4.19.54.136,/LOGIN,GET,404,1498,Go-http-client/1.1
2024-01-01 10:09:17,252.93.4.196,/settings,PUT,502,1650,Mozilla/4.0
2024-01-01 02:46:30,179.154.129.106,/profile,PUT,200,1650,Mozilla/4.0
2024/01/01 11:37:10,202.224.170.7,/weird☃path,POST,302,1385,Mozilla/5.0
2024-01-01 00:28:50,23.85.130.218,/config,PUT,502,297,curl/7.68.0
2024-01-01 10:40:29,99.28.6.82,/search?q=test,GET,301,417,curl/7.68.0
2024/01/01 23:20:31,224.209.228.147,/weird☃path,POST,401,863,Go-http-client/1.1
2024-01-01 10:24:31,137.244.208.208,/api/data,PATCH,FAILED,757,Go-http-client/1.1
2024-01-01 15:17:34,136.248.85.44,/api/data,PATCH,302,1156,Mozilla/4.0
2024/01/01 02:33:41,10.137.245.40,/api/data ,POST,FAILED,1054,Mozilla/4.0
2024/01/01 19:28:46,238.126.180.5,/LOGIN,POST,400,1892,
2024/01/01 21:33:48,115.253.106.229,/home,OPTIONS,401,655,Mozilla/5.0
2024-01-01 10:35:46,190.216.71.101,/admin,OPTIONS,302,1498,Go-http-client/1.1
2024/01/01 22:42:10,60.48.158.42,/Login,GET,401,988,
2024-01-01 15:08:05,245.88.65.163,/Login,POST,400,1071,
2024-01-01 18:31:22,29.8.44.9,/search?q=Test,PUT,404,656,
2024/01/01 14:34:42,14.29.136.248,/api/data,POST,302,567,curl/7.68.0
2024/01/01 03:35:34,32.15.96.193,/search?q=Test,GET,404,199,
2024-01-01 21:31:02,178.237.29.220,/api/data ,OPTIONS,200,1654,
2024/01/01 19:06:16,245.61.209.199,/config,POST,FAILED,667,
2024-01-01 20:28:06,63.231.224.165,/Login,DELETE,200,750,
2024/01/01 23:26:01,69.232.42.253,/search?q=test,DELETE,401,740,Go-http-client/1.1
2024/01/01 03:44:04,44.90.87.167,/profile,DELETE,FAILED,818,curl/7.68.0
2024-01-01 14:37:37,204.121.117.38,/profile,DELETE,400,1459,python-requests/2.31
2024/01/01 07:44:45,17.217.147.176,/login,POST,502,380,python-requests/2.31
2024-01-01 19:57:48,113.35.191.86,/api/data,POST,401,1707,
2024/01/01 02:46:57,177.31.5.116,/login,DELETE,201,1511,
2024/01/01 22:54:59,165.91.106.168,/home,GET,201,247,curl/7.68.0
2024/01/01 13:41:28,205.55.236.240,/config,GET,403,1737,python-requests/2.31
2024-01-01 07:48:47,4.37.252.35,/weird☃path,PATCH,FAILED,1674,Mozilla/4.0
2024-01-01 13:29:29,164.255.194.120,/login,OPTIONS,403,696,Mozilla/5.0
2024-01-01 21:27:06,9.64.22.214,/home,DELETE,FAILED,1608,curl/7.68.0
2024/01/01 01:45:03,241.170.23.32,/Login,GET,FAILED,1639,
2024-01-01 23:04:50,55.222.113.246,/home,GET,302,1546,python-requests/2.31
2024/01/01 10:14:04,49.86.95.63,/settings,POST,403,1444,Go-http-client/1.1
2024/01/01 11:23:39,133.93.56.83,/api/data ,GET,401,1639,python-requests/2.31
2024-01-01 16:03:13,132.53.106.234,/profile,PATCH,404,452,python-requests/2.31
2024/01/01 21:05:15,18.153.197.119,/LOGIN,PUT,FAILED,1967,
2024-01-01 12:07:02,103.134.229.185,/profile,DELETE,502,1509,
2024-01-01 19:20:12,72.128.158.142,/profile,PATCH,401,1490,
2024/01/01 08:57:21,204.139.234.205,/search?q=test,DELETE,500,1978,
2024/01/01 16:24:58,102.40.171.78,/LOGIN,OPTIONS,200,36,python-requests/2.31
2024-01-01 00:29:44,73.25.94.74,/LOGIN,DELETE,500,1729,
2024-01-01 16:03:37,9.49.5.184,/home,PUT,401,34,Go-http-client/1.1
2024-01-01 15:16:29,157.157.236.169,/LOGIN,PATCH,400,727,
2024-01-01 21:03:44,74.233.240.115,/home,POST,502,826,
2024-01-01 00:18:52,31.152.90.213,/home,DELETE,500,168,Mozilla/5.0
2024/01/01 19:54:40,176.3.155.199,/Login,POST,502,136,python-requests/2.31
2024-01-01 00:23:57,85.79.194.62,/api/data ,PUT,400,15,
2024/01/01 20:47:24,243.59.66.187,/profile,GET,500,274,
2024-01-01 04:31:33,188.72.140.147,/search?q=Test,PATCH,502,1592,Mozilla/5.0
2024/01/01 01:46:30,240.22.118.205,/search?q=test,GET,201,1862,Mozilla/5.0
2024/01/01 02:16:55,24.234.8.88,/home,POST,FAILED,1701,curl/7.68.0
2024/01/01 23:17:27,246.201.45.231,/weird☃path,OPTIONS,302,1296,python-requests/2.31
2024/01/01 07:15:22,52.89.88.163,/login,PATCH,301,27,Mozilla/4.0
2024/01/01 07:24:27,209.238.43.224,/admin,DELETE,302,803,
2024/01/01 15:46:58,176.191.126.21,/search?q=Test,PATCH,FAILED,1357,Mozilla/4.0
2024/01/01 15:46:58,176.191.126.21,/search?q=Test,PATCH,FAILED,1357,Mozilla/4.0
2024-01-01 05:57:33,255.99.143.139,/search?q=test,GET,401,1197,Mozilla/4.0
2024-01-01 13:57:44,200.237.227.226,/Login,DELETE,200,1291,
2024/01/01 17:31:03,111.192.101.157,/search?q=Test,OPTIONS,502,388,Mozilla/4.0
2024-01-01 23:13:50,122.207.73.198,/Login,PUT,302,786,curl/7.68.0
2024-01-01 11:42:39,171.56.242.23,/Login,PATCH,302,481,Mozilla/5.0
2024-01-01 11:15:09,231.212.18.234,/settings,PUT,403,776,Mozilla/5.0
2024-01-01 09:05:13,189.167.18.192,/search?q=Test,DELETE,401,1006,Mozilla/5.0
2024/01/01 12:17:33,98.227.254.38,/weird☃path,DELETE,302,949,
2024/01/01 09:28:38,73.139.80.71,/login,POST,301,386,Mozilla/5.0
2024-01-01 05:08:03,138.126.95.215,/admin,OPTIONS,500,1050,Mozilla/5.0
2024-01-01 14:08:01,160.251.201.254,/home,DELETE,404,402,Go-http-client/1.1
2024-01-01 05:28:09,128.59.82.180,/config,POST,502,335,Mozilla/4.0
2024-01-01 06:51:54,132.240.131.208,/weird☃path,PATCH,200,1264,
2024/01/01 13:04:21,62.107.228.85,/admin,OPTIONS,401,462,python-requests/2.31
2024/01/01 07:39:27,95.113.17.79,/config,OPTIONS,403,899,
2024/01/01 22:19:28,177.51.127.85,/home,OPTIONS,200,40,
2024/01/01 21:55:47,30.232.70.226,/api/data,DELETE,403,445,python-requests/2.31
2024-01-01 11:24:24,126.37.150.125,/profile,PATCH,400,199,python-requests/2.31
2024/01/01 10:54:27,99.197.247.102,/Login,GET,500,69,Mozilla/5.0
2024/01/01 09:03:40,200.176.74.106,/settings,DELETE,301,988,Go-http-client/1.1
2024/01/01 08:49:10,249.221.56.239,/weird☃path,PATCH,500,382,Go-http-client/1.1
2024-01-01 05:32:47,166.88.153.89,/settings,PUT,403,681,
2024-01-01 14:30:11,112.81.227.106,/settings,GET,FAILED,112,
